#1 Hawaiian Barbecue,Las Vegas,NV,40,3.500000,Restaurants; Hawaiian; Seafood; Barbeque
#1 Sushi,Phoenix,AZ,64,4.000000,Asian Fusion; Restaurants; Japanese; Sushi Bars
Cafe Presto,Montreal,QC,20,3.500000,Cafes; Italian; Restaurants
Cafe Princess,Toronto,ON,165,3.500000,Restaurants; Coffee & Tea; Desserts; Cafes; Food
Cafe Raymond,Pittsburgh,PA,155,4.500000,Cafes; American (Traditional); Breakfast & Brunch; Restaurants; Sandwiches
Cafe Really,Charlotte,NC,21,2.500000,Restaurants; American (New)
Cafe Red Path,Montreal,QC,3,3.000000,Food; Coffee & Tea; Restaurants
Cafe Rio,Phoenix,AZ,73,2.500000,Restaurants; Mexican
Cafe Rio Mexican Grill,Scottsdale,AZ,112,3.500000,Mexican; Restaurants; Cafes
Cafe Sam,Pittsburgh,PA,77,3.500000,Restaurants; American (New)
Cafe Sanuki,Las Vegas,NV,654,4.500000,Cafes; Restaurants; Japanese; Soup; Noodles
Cafe Sausalito,Cleveland,OH,22,3.000000,Restaurants; Burgers; Seafood; American (Traditional); Italian
Cafe Second Cup,Montreal,QC,5,3.000000,Cafes; Restaurants
Cafe Serano,Toronto,ON,3,2.500000,Cafes; Food; Restaurants; Bakeries
Cafe Siena,Las Vegas,NV,47,2.500000,Restaurants; American (Traditional)
Cafe Sienna,Las Vegas,NV,7,2.500000,American (New); Restaurants
Cafe South,Charlotte,NC,198,4.000000,Breakfast & Brunch; Salad; Restaurants; Cafes; Event Planning & Services; Caterers; Chicken Wings; American (New)
Cafe St Paul,Montreal,QC,5,4.000000,Cafes; Restaurants
Cafe Sub,Calgary,AB,3,3.500000,Restaurants; Sandwiches
Cafe Summer,Las Vegas,NV,321,4.000000,Food; Desserts; Asian Fusion; Cafes; Delicatessen; Restaurants; Bubble Tea; Coffee & Tea; Juice Bars & Smoothies
Cafe Taylor,Charlotte,NC,3,3.500000,Restaurants; Fish & Chips; Food Trucks; Food; Hot Dogs
Cafe Tibet Bar & Grill,Toronto,ON,8,4.500000,Asian Fusion; Restaurants; Himalayan/Nepalese
Cafe To Go Express,Las Vegas,NV,4,3.000000,Restaurants; Cafes
Cafe Trattoria Pane E Vino,Montreal,QC,4,4.000000,Restaurants; Italian
Cafe Unwind,Toronto,ON,10,4.000000,Restaurants; Cafes
Cafe Valley Inc.,Phoenix,AZ,4,4.000000,Food; Restaurants; Bakeries
Cafe Van Houtte,Montreal,QC,3,3.500000,Restaurants; Cafes
Cafe Verde Rebel,Las Vegas,NV,16,3.000000,American (Traditional); Restaurants; Pizza; Chicken Wings
Cafe Verdi,Las Vegas,NV,206,3.000000,Halal; Restaurants; Mediterranean; Italian; Pizza
Cafe Verdi Henderson,Las Vegas,NV,12,4.500000,Pizza; Restaurants; Burgers; Italian
Cafe Verdi Pizza,Las Vegas,NV,70,3.500000,Restaurants; Pizza; Chicken Wings; Burgers
Cafe Verdi Pizzeria,Las Vegas,NV,4,4.500000,Burgers; Pizza; Food Delivery Services; Food; Restaurants
Cafe Verdi Rebel,Las Vegas,NV,17,3.500000,Restaurants; Pizza; Burgers; Italian
Cafe Vetro,Las Vegas,NV,12,3.000000,American (New); Restaurants
Cafe Via Crescent,Montreal,QC,7,3.500000,Restaurants; Italian
Cafe Via Dante,Montreal,QC,13,4.500000,Italian; Restaurants
Cafe Victoria,Toronto,ON,6,4.000000,Event Planning & Services; Restaurants; Sandwiches; Delis; Caterers
Cafe Vite,Toronto,ON,31,4.500000,Food; Sandwiches; Ice Cream & Frozen Yogurt; Vietnamese; Cafes; Restaurants
Cafe Volare,Las Vegas,NV,30,4.000000,Internet Cafes; Italian; Food; Restaurants
Cafe Zinho,Pittsburgh,PA,84,4.000000,Restaurants; Portuguese; Mediterranean
Cafe Zupas,Las Vegas,NV,15,3.500000,Salad; Restaurants; American (New); Soup
Cafe100% Devoted,Calgary,AB,3,2.500000,Restaurants; Cantonese; Chinese; Asian Fusion; Cafes
Cafe325,Las Vegas,NV,21,4.000000,American (New); Cafes; Restaurants
Cafeccino,Charlotte,NC,90,4.000000,Nightlife; Beer Gardens; Restaurants; Cafes; Beer; Wine & Spirits; Breakfast & Brunch; Bars; Creperies; Food; Wine Bars; Coffee & Tea
Cafeden,Montreal,QC,17,4.500000,Vietnamese; Restaurants; Cafes
Cafelatte,Las Vegas,NV,3,3.500000,Coffee & Tea; Food; Breakfast & Brunch; Sandwiches; Restaurants
Cafellini,Montreal,QC,21,4.000000,Coffee & Tea; Food; Restaurants; Cafes
Cafeteria on Thomas,Phoenix,AZ,28,4.500000,American (New); Restaurants
Cafeteria Playa Cabana,Toronto,ON,21,3.500000,Desserts; Food; Wine Bars; Mexican; Restaurants; Latin American; Nightlife; Bars
Cafeteria Resto-Bar,Montreal,QC,12,4.000000,Canadian (New); Modern European; Restaurants
Caffe & Cucina,Montreal,QC,39,3.000000,Italian; Pizza; Breakfast & Brunch; Restaurants; Creperies; Cafes
Caffe Amante,Pittsburgh,PA,10,3.500000,Cafes; Restaurants
Caffe Artigiano,Toronto,ON,18,4.500000,Restaurants; Coffee & Tea; Food; Cafes
Caffe Beano,Calgary,AB,79,4.000000,Restaurants; Breakfast & Brunch; Sandwiches; Coffee & Tea; Food
Caffe Boa Ahwatukee,Phoenix,AZ,172,3.500000,American (New); Restaurants; Pets; Italian; Seafood
Caffe Daniel,Phoenix,AZ,49,4.500000,Restaurants; Italian; Modern European
Caffe Davio,Pittsburgh,PA,39,4.000000,Restaurants; Italian
Caffe Demetre,Mississauga,ON,50,2.500000,Ice Cream & Frozen Yogurt; Restaurants; Desserts; Food; Cafes; Creperies
Caffe Di Portici,Toronto,ON,73,4.000000,Desserts; Pizza; Restaurants; Coffee & Tea; Food; Italian; Cafes
Caffe Doria,Toronto,ON,24,3.000000,Restaurants; Food; Pizza; Sandwiches; Coffee & Tea
Caffe Francesco,Calgary,AB,15,4.500000,Italian; Restaurants; Grocery; Coffee & Tea; Do-It-Yourself Food; Food; Delis
Caffe Latte,Toronto,ON,8,3.000000,Coffee & Tea; Restaurants; Breakfast & Brunch; Delis; Food
Caffe Mona La Bistro,Pittsburgh,PA,235,4.000000,Creperies; Breakfast & Brunch; Cafes; Italian; Restaurants; Coffee & Tea; Food; French; Bagels
Caffe Napoletana,Montreal,QC,4,5.000000,Restaurants; Cafes
Caffe Perfetto,Calgary,AB,3,2.500000,Cafes; Restaurants
Caffe Portobello,Scottsdale,AZ,14,2.500000,Burgers; Seafood; Restaurants
Caffe Prego,Mississauga,ON,5,3.000000,Cafes; Breakfast & Brunch; Restaurants
Caffe Roma,Cleveland,OH,52,4.000000,Italian; Restaurants
Caffe Siena,Charlotte,NC,97,3.500000,Steakhouses; American (Traditional); Mediterranean; Restaurants; Food; Breakfast & Brunch; Coffee & Tea; Lounges; Bars; Italian; Nightlife
Caffe Trieste,Calgary,AB,10,4.500000,Food; Restaurants; Cafes; Canadian (New); Coffee & Tea
Caffe' Italia,Phoenix,AZ,21,3.000000,Restaurants; Italian
Caffeine,Toronto,ON,30,4.500000,Restaurants; Breakfast & Brunch; Sandwiches; Food; Coffee & Tea
Caffino Ristorante,Toronto,ON,78,4.000000,Italian; Restaurants; Event Planning & Services; Caterers
Caffe Art Java,Montreal,QC,34,4.000000,Food; Cafes; Restaurants; Coffee & Tea
Caffe Bottega,Las Vegas,NV,37,4.000000,Coffee & Tea; Food; Beer; Wine & Spirits; Cafes; Desserts; Restaurants
Caffe D'Amore Catering,Pittsburgh,PA,7,4.000000,Coffee & Tea; Restaurants; Caterers; Event Planning & Services; Food; Cafes
Caffe d'Amore Coffeeshop,Pittsburgh,PA,34,4.500000,Cafes; Food; Coffee & Tea; Local Flavor; Restaurants
Caffe Della Posta,Montreal,QC,3,3.500000,Restaurants; Italian; Breakfast & Brunch
Caffe Farina,Montreal,QC,8,5.000000,Italian; Restaurants; Cafes
Caffe Grazie Mille,Montreal,QC,31,4.500000,Sandwiches; Coffee & Tea; Cafes; Salad; Restaurants; Food; Bakeries
Caffe Italia,Montreal,QC,49,4.500000,Cafes; Restaurants; Food; Coffee & Tea; Italian
Caffe Mille Gusti,Montreal,QC,6,4.500000,Coffee & Tea; Restaurants; Food; Cafes; Breakfast & Brunch
Cafune,Toronto,ON,12,3.500000,Food; Coffee & Tea; Restaurants; Brazilian
Cafe / Bistro Monk,Montreal,QC,5,4.000000,Food; Coffee & Tea; Restaurants
Cafe 1880,Montreal,QC,31,4.000000,Restaurants; Food; Cafes; Coffee & Tea
Cafe 22,Calgary,AB,23,3.500000,Pubs; Bars; Restaurants; Nightlife; Pizza
Cafe 412,Pittsburgh,PA,10,5.000000,Restaurants; Sandwiches; Breakfast & Brunch; Food; Coffee & Tea
Cafe 45,Montreal,QC,3,3.500000,Restaurants; Coffee & Tea; Sandwiches; Food; Cafes
Cafe 51,Phoenix,AZ,11,4.000000,Food; Sushi Bars; Sandwiches; Breakfast & Brunch; Coffee & Tea; American (Traditional); Restaurants
Cafe 52,Montreal,QC,3,3.500000,Cafes; Coffee & Tea; Restaurants; Food
Cafe 8 Oz,Montreal,QC,21,4.500000,Cafes; Coffee & Tea; Food; Restaurants
Cafe 89,Montreal,QC,5,4.500000,Cafes; Restaurants
Cafe 92,Montreal,QC,35,4.500000,Coffee & Tea; Sandwiches; Soup; Restaurants; Food
Cafe A Plus Bistro,Montreal,QC,3,4.000000,Restaurants; Cafes
Cafe Allegro,Phoenix,AZ,29,3.500000,Restaurants; Food; American (New); Desserts; Pizza
Cafe Aleatoire,Montreal,QC,5,5.000000,Food; Bars; Nightlife; Restaurants; Coffee & Tea
Cafe Arabe,Montreal,QC,4,4.000000,Mediterranean; African; Middle Eastern; Restaurants
Cafe Baba Yaga,Montreal,QC,9,4.000000,Restaurants; Polish; Modern European
Cafe Bedondaine,Montreal,QC,6,3.500000,Restaurants; Cafes
Cafe Berlin,Las Vegas,NV,518,4.500000,German; Restaurants; Cafes
Cafe Bernate,Toronto,ON,16,3.000000,Bakeries; Restaurants; Food; Cafes; Sandwiches
Cafe Bistro du Musee McCord,Montreal,QC,4,4.000000,Cafes; Restaurants
Cafe Bistro El Mundo,Montreal,QC,19,3.500000,Bistros; Coffee & Tea; Food; Restaurants
Cafe Bistro La Marinara,Montreal,QC,51,4.000000,Restaurants; Italian
Cafe Boheme,Montreal,QC,34,4.500000,Restaurants; Cafes
Cafe Boulud,Toronto,ON,229,3.500000,Food; Desserts; Cafes; Restaurants; French
Cafe By Kwin,Toronto,ON,9,4.000000,Coffee & Tea; Food; Restaurants; Delis; Cafes; Salad
Cafe Cantina,Montreal,QC,23,4.000000,Restaurants; Mexican
Cafe Carpe Diem,Montreal,QC,10,4.000000,British; Restaurants; Cafes; Mediterranean
Cafe Casera,Las Vegas,NV,73,4.500000,Cafes; Mexican; Restaurants
Cafe Central Portugais,Montreal,QC,3,3.500000,Sports Bars; Portuguese; Bars; Restaurants; Cafes; Nightlife
Cafe Chat l'Heureux,Montreal,QC,82,4.000000,Sandwiches; Canadian (New); Coffee & Tea; Vegetarian; Food; Restaurants
Cafe Cherrier,Montreal,QC,67,3.500000,Restaurants; French; Breakfast & Brunch
Cafe Chiado 28,Montreal,QC,10,4.500000,Cafes; Restaurants
Cafe Code Noir,Montreal,QC,45,4.000000,Cafes; Food; Restaurants; Coffee & Tea
Cafe Coffice,Montreal,QC,10,4.000000,Restaurants; Cafes
Cafe Conca d'Oro,Montreal,QC,3,4.000000,Restaurants; Cafes
Cafe Conmigo,Scottsdale,AZ,20,4.000000,Bagels; Sandwiches; Food; Desserts; Restaurants; Coffee & Tea; Breakfast & Brunch
Cafe Coyote,Montreal,QC,5,4.000000,Restaurants; Breakfast & Brunch; Cafes
Cafe Cravings,Pittsburgh,PA,34,4.000000,Cafes; Sandwiches; Restaurants; Breakfast & Brunch; Barbeque
Cafe Croissant De Lune,Montreal,QC,5,3.000000,French; Restaurants
Cafe Cubano,Montreal,QC,7,4.000000,Cuban; Restaurants
Cafe Cubic,Montreal,QC,14,4.500000,Breakfast & Brunch; Food; Cafes; Coffee & Tea; Restaurants
Cafe de Cebu,Las Vegas,NV,214,4.000000,Seafood; Filipino; Hawaiian; Restaurants; Cafes
Cafe de La Maison Smith,Montreal,QC,9,2.000000,Parks; Active Life; Restaurants; Public Services & Government; Landmarks & Historical Buildings; Cafes
Cafe de' Mercanti,Montreal,QC,35,5.000000,Food; Nightlife; Sports Bars; Cafes; Ice Cream & Frozen Yogurt; Bakeries; Bars; Grocery; Restaurants; Patisserie/Cake Shop; Sandwiches; Coffee & Tea
Cafe dei Campi,Montreal,QC,20,5.000000,Food; Coffee & Tea; Bakeries; Real Estate; Home Services; Cafes; Restaurants; Shared Office Spaces
Cafe Des Alizes,Montreal,QC,11,3.500000,Juice Bars & Smoothies; Cafes; Sandwiches; Internet Cafes; Desserts; Food; Restaurants; Coffee & Tea
Cafe des Bois,Montreal,QC,5,3.500000,Restaurants; Cafes
Cafe Differance,Montreal,QC,67,4.000000,Restaurants; Cafes; Food; Coffee & Tea
Cafe District,Montreal,QC,3,3.500000,Event Planning & Services; Food; Coffee & Tea; Breakfast & Brunch; Cafes; Sandwiches; Caterers; Restaurants
Cafe du Nouveau Monde,Montreal,QC,20,4.500000,Restaurants; French
Cafe Depot,Montreal,QC,9,3.000000,Cafes; Coffee & Tea; Restaurants; Internet Cafes; Food
Cafe Depot,Montreal,QC,10,3.000000,Coffee & Tea; Restaurants; Cafes; Food; Internet Cafes
Cafe El Dorado,Montreal,QC,20,3.000000,Restaurants; Breakfast & Brunch; Cafes
Cafe Epoca,Montreal,QC,24,3.500000,Cafes; Italian; Restaurants
Cafe et Crepe,Montreal,QC,35,4.000000,Internet Cafes; Food; Coffee & Tea; Sandwiches; Breakfast & Brunch; Cafes; Restaurants; Creperies
Cafe Expressions,Montreal,QC,27,4.000000,Coffee & Tea; Food; Breakfast & Brunch; Restaurants
Cafe Falco,Montreal,QC,40,4.500000,Food; Cafes; Restaurants; Japanese; Coffee & Tea
Cafe Fanelli,Montreal,QC,3,4.500000,Cafes; Restaurants
Cafe Ferlucci,Montreal,QC,14,5.000000,Specialty Food; Coffee & Tea; Restaurants; Food; Cafes
Cafe Frida,Montreal,QC,50,4.500000,Mexican; Cafes; Breakfast & Brunch; Restaurants
Cafe Grain d'Or,Montreal,QC,3,4.500000,Breakfast & Brunch; Food; Coffee & Tea; Restaurants
Cafe Grand,Montreal,QC,5,4.000000,Sandwiches; Restaurants; Breakfast & Brunch; Food; Coffee & Tea
Cafe Grevin par Europea,Montreal,QC,11,4.000000,Restaurants; Cafes
Cafe Guerrero,Montreal,QC,4,5.000000,Restaurants; Cafeteria; Cafes
Cafe Hollywood,Las Vegas,NV,129,3.500000,American (Traditional); Restaurants
Cafe Holts,Montreal,QC,19,4.000000,American (New); Restaurants; Cafes; French; Canadian (New)
Cafe Hookah Lounge,Montreal,QC,51,3.000000,Hookah Bars; Nightlife; Restaurants; Cafes; Bars
Cafe Hublot,Montreal,QC,7,4.000000,Sandwiches; Salad; Restaurants; Coffee & Tea; Desserts; Cafes; Food
Cafe Imagination,Montreal,QC,31,4.000000,Cafes; Canadian (New); Bistros; Event Planning & Services; Restaurants; Caterers; Breakfast & Brunch
Cafe Imagine,Montreal,QC,7,4.000000,Home Services; Real Estate; Food; Event Planning & Services; Shared Office Spaces; Cafes; Venues & Event Spaces; Restaurants; Coffee & Tea
Cafe In,Montreal,QC,3,3.000000,Cafes; Restaurants
Cafe In Vivo,Montreal,QC,9,4.000000,Soup; Restaurants; Nightlife; Bars; Sandwiches; Cafes; Beer; Wine & Spirits; Internet Cafes; Salad; Food
Cafe International,Montreal,QC,11,3.500000,Italian; Cafes; Restaurants
Cafe Jamocha,Montreal,QC,3,3.000000,Sandwiches; Restaurants; Cafes
Cafe Jeanne D'Arc,Montreal,QC,5,4.000000,Restaurants; Cafes
Cafe Juicy Lotus,Montreal,QC,16,3.500000,Vegetarian; Food; Salad; Restaurants; Organic Stores; Vegan
Cafe l'Artere,Montreal,QC,10,3.500000,Venues & Event Spaces; Cafes; Event Planning & Services; Restaurants
Cafe l'Etincelle,Montreal,QC,8,5.000000,Cafes; Coffee & Tea; Restaurants; Food
Cafe La Gaffe,Toronto,ON,108,3.500000,French; Breakfast & Brunch; Restaurants
Cafe Lali,Montreal,QC,6,4.500000,Coffee & Tea; Food; Restaurants; Cafes
Cafe Larue & Fils,Montreal,QC,26,3.500000,Coffee & Tea; Cafes; Food; Restaurants
Cafe Le Depanneur,Montreal,QC,45,4.000000,Cafes; Restaurants
Cafe le Petit Flore,Montreal,QC,8,4.000000,Cafes; Nightlife; Restaurants; Wine Bars; Bars; French
Cafe Les Entretiens,Montreal,QC,35,4.500000,Burgers; Cafes; Canadian (New); Restaurants
Cafe les Oubliettes,Montreal,QC,12,4.000000,Coffee & Tea; Food; Restaurants; Sandwiches; Cafes; Breakfast & Brunch
Cafe Lulu,Montreal,QC,25,4.500000,Breakfast & Brunch; Cafes; Restaurants
Cafe Lezard,Montreal,QC,17,4.000000,Food; Beer; Wine & Spirits; Cafes; Restaurants
Cafe M,Montreal,QC,30,4.000000,Food; Breakfast & Brunch; Coffee & Tea; Restaurants
Cafe Ma Fee,Montreal,QC,9,4.500000,Persian/Iranian; Restaurants; Italian; Cafes
Cafe Mardi Gras Chez Rene,Montreal,QC,3,3.000000,Cajun/Creole; Ethnic Food; Restaurants; Specialty Food; Food
Cafe Mariposa,Montreal,QC,4,4.000000,Nightlife; Music Venues; Cafes; Breakfast & Brunch; Arts & Entertainment; Restaurants; Coffee & Tea; Food
Cafe Martin,Montreal,QC,31,4.000000,Cafes; Coffee & Tea; Food; Restaurants
Cafe Matina,Montreal,QC,7,4.000000,Cafes; Restaurants
Cafe Maurizio,Montreal,QC,24,3.000000,Restaurants; Italian
Cafe Melbourne,Montreal,QC,52,4.000000,Restaurants; Cafes
Cafe Mezcal,Montreal,QC,49,4.000000,Food; Breakfast & Brunch; Ice Cream & Frozen Yogurt; Mexican; Cafes; Restaurants
Cafe Mucho Mucho,Montreal,QC,7,3.500000,Cafes; Restaurants; Food; Coffee & Tea
Cafe Myriade,Montreal,QC,37,4.000000,Restaurants; Coffee & Tea; Cafes; Food
Cafe Melies,Montreal,QC,10,4.000000,Nightlife; Restaurants; French
Cafe Neko,Montreal,QC,6,4.500000,Japanese; Restaurants
Cafe Noir,Montreal,QC,20,2.000000,Restaurants; Cafes
Cafe Nomad Station,Montreal,QC,5,3.000000,Restaurants; Sandwiches
Cafe Nomade,Montreal,QC,5,4.500000,Restaurants; Cafes; Food; Coffee & Tea
Cafe Nutrimania,Montreal,QC,14,3.500000,Food Delivery Services; Gluten-Free; Coffee & Tea; Food; Burgers; Vegetarian; Vegan; Restaurants; Juice Bars & Smoothies
Cafe Neve,Montreal,QC,104,4.000000,Food; Cafes; Coffee & Tea; Restaurants
Cafe Olimpico,Montreal,QC,223,4.500000,Coffee & Tea; Desserts; Restaurants; Food; Ice Cream & Frozen Yogurt; Cafes
Cafe Olimpico - Vieux Montreal,Montreal,QC,32,4.500000,Cafes; Restaurants
Cafe Origine,Montreal,QC,11,4.500000,Cafes; Breakfast & Brunch; Sandwiches; American (Traditional); Restaurants; Food; Coffee & Tea
Cafe Oso,Phoenix,AZ,3,4.500000,Education; Latin American; Cafes; Restaurants; Cooking Schools; Specialty Schools; American (New)
Cafe Pacefika,Montreal,QC,25,4.500000,Restaurants; Food; Cafes; Coffee & Tea Supplies; Internet Cafes; Breakfast & Brunch; Coffee & Tea
Cafe Parvis,Montreal,QC,180,4.000000,Restaurants; Cafes; Bars; Pizza; Coffee & Tea; Food; Nightlife
Cafe Perko,Montreal,QC,12,4.500000,Home Services; Coffee & Tea; Shared Office Spaces; Food; Arts & Crafts; Cards & Stationery; Internet Cafes; Flowers & Gifts; Shopping; Restaurants; Real Estate; Cafes; Event Planning & Services
Cafe Phipps,Pittsburgh,PA,44,3.500000,Museums; Arts & Entertainment; Restaurants; Sandwiches; Botanical Gardens; Vegetarian
Cafe Pista,Montreal,QC,29,4.500000,Cafes; Restaurants; Coffee & Tea; Breakfast & Brunch; Food
Cafe Plus,Toronto,ON,4,4.000000,Salad; Breakfast & Brunch; Coffee & Tea; Restaurants; Food
Cafe Polonez,Toronto,ON,225,4.500000,Restaurants; Food; Polish; Breakfast & Brunch; Specialty Food; Ethnic Food
Cafe Prague,Montreal,QC,14,4.500000,Cafes; Restaurants
Cafe Presse,Las Vegas,NV,5,2.000000,Food; Cafes; Coffee & Tea; Restaurants
Cafe Raymond,Pittsburgh,PA,71,4.500000,Delis; Restaurants; Cafes
Cafe Replika,Montreal,QC,77,4.500000,Turkish; Cafes; Restaurants; Food
Cafe Rose de Lima,Montreal,QC,21,4.000000,Coffee & Tea; Breakfast & Brunch; Cafes; Food; Restaurants
Cafe Republique,Montreal,QC,6,3.000000,Desserts; Food; Breakfast & Brunch; Coffee & Tea; Restaurants; French; Cafes
Cafe Saigon,Montreal,QC,28,4.000000,Sandwiches; Asian Fusion; Vietnamese; Restaurants; Chinese
Cafe Santropol,Montreal,QC,162,4.000000,Restaurants; Sandwiches; Vegetarian
Cafe Sardine,Montreal,QC,31,4.000000,Coffee & Tea; Restaurants; Tapas/Small Plates; Food; Donuts
Cafe Sfouf,Montreal,QC,22,4.500000,Cafes; Restaurants
Cafe Smile,Montreal,QC,12,4.000000,Burgers; Breakfast & Brunch; Portuguese; Restaurants
Cafe Solaris,Montreal,QC,10,4.500000,Restaurants; Nightlife; Bars; Pizza
Cafe Spoon,Montreal,QC,11,4.000000,Cafes; Restaurants
Cafe Sao,Montreal,QC,3,4.000000,Cafes; Food; Restaurants; Coffee & Tea
Cafe Taste,Toronto,ON,9,3.500000,Bars; Wine Bars; Restaurants; Tapas Bars; Nightlife
Cafe Thomas,Montreal,QC,4,5.000000,Restaurants; Cafes
Cafe Titanic,Montreal,QC,15,4.000000,Cafes; Sandwiches; Restaurants
Cafe To Go,Las Vegas,NV,8,3.500000,Cafes; Restaurants
Cafe Toot,Montreal,QC,9,4.500000,Hookah Bars; Bars; Nightlife; Restaurants; Cafes
Cafe Toranj,Montreal,QC,3,5.000000,Restaurants; Coffee & Tea; Breakfast & Brunch; Bakeries; Food
Cafe Touski,Montreal,QC,35,4.000000,Breakfast & Brunch; Coffee & Tea; Gluten-Free; Food; Comfort Food; Restaurants
Cafe Tranquilo,Phoenix,AZ,279,4.000000,Restaurants; Nightlife; Latin American; Breakfast & Brunch; Bars; Mexican
Cafe Tropique,Montreal,QC,4,3.500000,Restaurants; Food; Sandwiches; Vietnamese; Coffee & Tea; American (Traditional)
Cafe Tuyo,Montreal,QC,13,4.500000,Coffee & Tea; Food; Sandwiches; Breakfast & Brunch; Specialty Food; Internet Cafes; Cafes; Vegan; Restaurants; Vegetarian
Cafe Union,Montreal,QC,4,4.000000,Home & Garden; Shopping; Cafes; Coffee & Tea; Appliances; Food; Restaurants
Cafe Unique 17,Montreal,QC,9,3.000000,Food; Bubble Tea; Asian Fusion; Cafes; Restaurants
Cafe Van Houtte,Montreal,QC,9,3.000000,Food; Restaurants; Coffee & Tea; Cafes
Cafe Vasco Da Gama,Montreal,QC,107,4.000000,Restaurants; Portuguese; Cafes
Cafe Venosa,Montreal,QC,44,4.000000,Coffee & Tea; Food; Vegan; Restaurants
Cafe Verdure,Montreal,QC,12,4.500000,Vegan; Cafes; Restaurants; Gluten-Free
Cafe Veritas,Montreal,QC,82,4.000000,Vegan; Sandwiches; Food; Cafes; Vegetarian; Restaurants; Coffee & Tea
Cafe Vienne,Montreal,QC,7,2.000000,Coffee & Tea; Food; Sandwiches; Restaurants; Bagels
Cafe Vito,Montreal,QC,56,4.500000,Coffee & Tea; Bagels; Food; Restaurants; Ice Cream & Frozen Yogurt; Cafes
Cafe Volane,Montreal,QC,6,3.500000,Internet Cafes; Food; Coffee & Tea; Restaurants; Cafes
Cafe Zezin,Montreal,QC,3,4.500000,Restaurants; Internet Cafes; Food; Cafes; Coffee & Tea
Cafe Zin-Zin,Montreal,QC,3,4.000000,French; Restaurants; Cafes
Cafe Zosha,Montreal,QC,4,4.000000,Vegetarian; Desserts; Cafes; Restaurants; Food
Cafe Zupas,Phoenix,AZ,135,3.000000,American (New); Soup; Restaurants; Sandwiches; Salad
Cafe Zephyr,Montreal,QC,8,4.000000,Bakeries; Food; Cafes; Restaurants
Cafeto,Montreal,QC,3,3.500000,Cafes; Restaurants
Cagneys Steakhouse & Wine Bar,Mississauga,ON,89,4.000000,Seafood; Cocktail Bars; Steakhouses; American (Traditional); Bars; Jazz & Blues; Wine Bars; Nightlife; Restaurants; Arts & Entertainment
